frame,x,y,z,numObj,rangeIdx,range,dopplerIdx,doppler,peakVal
0,"[1.61132812 1.64453125 1.67578125 1.61132812 1.64453125 1.59960938
 1.79492188]","[1.51367188 1.69335938 1.74414062 1.5625     1.68945312 1.8046875
 0.        ]","[ 0.77734375  0.38671875  0.3046875   0.67382812  0.40234375  0.359375
 -1.92773438]",7,[50 51 52 50 51 52 49],[2.34375  2.390625 2.4375   2.34375  2.390625 2.4375   2.296875],[ 2  2  2  3  3  3 -1],"[ 0.25052108  0.25052108  0.25052108  0.37578163  0.37578163  0.37578163
 -0.12526054]",[10 14 10 10 12  8  7]
0,"[ 1.83203125  1.79492188  1.5390625   1.64453125  1.67578125  1.39257812
  1.56835938  1.59960938  1.49414062  1.63085938  1.90429688 -2.34375   ]","[0.         0.         1.765625   1.73242188 1.76953125 1.75976562
 1.75976562 1.7109375  1.86523438 1.86328125 0.         0.        ]","[-2.29101562 -1.58007812  0.11132812  0.11328125  0.06640625  0.6796875
  0.39453125  0.67578125 -0.0625      0.19921875 -2.19921875 -1.8515625 ]",12,[50 49 50 51 52 50 51 52 51 53 50 50],"[2.34375  2.296875 2.34375  2.390625 2.4375   2.34375  2.390625 2.4375
 2.390625 2.484375 2.34375  2.34375 ]",[ 0  1  2  2  2  3  3  3 -4 -2 -1  2],"[ 0.          0.12526054  0.25052108  0.25052108  0.25052108  0.37578163
  0.37578163  0.37578163 -0.50104217 -0.25052108 -0.12526054  0.25052108]",[ 5  5  9 13  9  6 10  7  6  8  6  5]
0,"[ 1.68554688  1.71875     1.67578125  1.56835938  1.67578125  1.70898438
  1.66210938 -0.61523438]","[1.61523438 1.63671875 1.7265625  1.79296875 1.73046875 1.7890625
 1.890625   0.2265625 ]","[ 0.22265625  0.28710938  0.390625    0.20703125  0.36914062  0.22851562
  0.2734375  -0.25390625]",8,[50 51 52 51 52 53 54 15],[2.34375  2.390625 2.4375   2.390625 2.4375   2.484375 2.53125  0.703125],[ 2  2  2  3 -2 -2 -2 -1],"[ 0.25052108  0.25052108  0.25052108  0.37578163 -0.25052108 -0.25052108
 -0.25052108 -0.12526054]",[11 14  9  9  8  9  7 10]
0,"[-0.63671875 -0.54882812  1.39257812  1.64453125  1.49414062  1.90429688
  1.70898438  0.74804688  1.8671875   1.83203125  0.72265625 -2.34375
  1.02539062]","[0.2734375  0.57617188 1.83398438 1.67773438 1.86328125 0.
 1.75976562 0.         0.         0.         0.         0.
 2.0078125 ]","[-0.11523438  0.04492188  0.43945312  0.44921875  0.11914062 -2.19921875
  0.3984375  -0.79101562 -1.95898438 -1.96679688 -0.54882812 -1.8515625
  0.63867188]",13,[15 17 50 51 51 50 53 17 49 50 17 50 50],"[0.703125 0.796875 2.34375  2.390625 2.390625 2.34375  2.484375 0.796875
 2.296875 2.34375  0.796875 2.34375  2.34375 ]",[ 0  0  2  2  5 -2 -2 -1 -1 -1  0  2 -1],"[ 0.          0.          0.25052108  0.25052108  0.62630271 -0.25052108
 -0.25052108 -0.12526054 -0.12526054 -0.12526054  0.          0.25052108
 -0.12526054]",[ 5  5  7 11  6  6  9  8  8  8  4  4  5]
0,"[-0.63671875 -0.703125    1.64453125  1.56835938 -0.63671875 -0.6796875
  1.59960938  1.63085938 -0.63671875 -0.6796875   1.90429688]","[0.29101562 0.25585938 1.734375   1.78125    0.25195312 0.26757812
 1.76757812 1.85546875 0.28125    0.30078125 0.        ]","[-0.05859375 -0.046875   -0.07617188 -0.28125    -0.15820312 -0.171875
  0.51171875  0.26757812 -0.09570312 -0.09960938 -1.92773438]",11,[15 16 51 51 15 16 52 53 15 16 50],"[0.703125 0.75     2.390625 2.390625 0.703125 0.75     2.4375   2.484375
 0.703125 0.75     2.34375 ]",[ 0  0  2  4 -2 -2 -2 -2 -1 -1 -1],"[ 0.          0.          0.25052108  0.50104217 -0.25052108 -0.25052108
 -0.25052108 -0.25052108 -0.12526054 -0.12526054 -0.12526054]",[11 11 11  6 11 11  7  9 21 21  7]
0,[-0.140625    1.71875     1.70898438 -0.12304688],[0.54296875 1.609375   1.76171875 0.54296875],[-0.0390625   0.4140625   0.39257812 -0.07617188],4,[12 51 53 12],[0.5625   2.390625 2.484375 0.5625  ],[ 1  2 -2 -1],[ 0.12526054  0.25052108 -0.25052108 -0.12526054],[ 6 10  8  6]
0,"[1.79492188 1.97851562 1.49414062 1.83203125 1.34570312 1.59960938
 1.70898438 1.79492188 1.97851562 1.09960938 1.09960938 2.09179688
 1.00585938]","[0.         0.         1.83203125 0.50976562 1.953125   1.79492188
 1.77734375 0.         0.         2.06054688 1.98632812 0.
 2.01171875]","[-2.15429688 -2.14453125  0.35351562 -1.37109375  0.29882812  0.40234375
  0.31054688 -1.91796875 -1.87695312  0.19921875  0.5859375  -1.79296875
  0.46679688]",13,[49 50 51 50 51 52 53 49 50 50 50 51 49],"[2.296875 2.34375  2.390625 2.34375  2.390625 2.4375   2.484375 2.296875
 2.34375  2.34375  2.34375  2.390625 2.296875]",[ 0  0  2 -2 -2 -2 -2 -1 -1  0 -2 -2 -1],"[ 0.          0.          0.25052108 -0.25052108 -0.25052108 -0.25052108
 -0.25052108 -0.12526054 -0.12526054  0.         -0.25052108 -0.25052108
 -0.12526054]",[4 5 8 7 4 6 7 7 9 3 4 4 4]
0,[1.68554688 1.64453125 1.67578125 1.56835938 1.71875   ],[1.6171875  1.73632812 1.76953125 1.76953125 1.63476562],[ 0.19921875  0.0546875  -0.0234375   0.3515625   0.29882812],5,[50 51 52 51 51],[2.34375  2.390625 2.4375   2.390625 2.390625],[2 2 2 3 5],[0.25052108 0.25052108 0.25052108 0.37578163 0.62630271],[10 12  9  9  7]
0,"[ 1.8671875   1.83203125 -0.12890625 -0.140625    1.8671875   2.125
  1.46484375  1.56835938  1.67578125  1.39257812  1.56835938  1.67578125
  1.56835938  1.64453125 -0.12304688  1.79492188  1.83203125  1.07617188
  1.171875    2.27148438  1.02539062]","[0.         0.         0.5        0.54492188 0.         0.
 1.7890625  1.77929688 1.75585938 1.87890625 1.76367188 1.7109375
 1.75390625 1.7109375  0.53515625 0.         0.         1.98242188
 1.98242188 0.         2.08789062]","[-1.86523438 -1.90625     0.         -0.02929688 -2.24609375 -2.19726562
  0.38671875  0.30273438  0.22460938  0.15625     0.37695312  0.45703125
  0.421875    0.29882812 -0.11914062 -1.875      -1.90234375  0.43164062
  0.43945312 -2.06835938  0.29296875]",21,[49 50 11 12 49 50 50 51 52 50 51 52 51 51 12 49 50 49 50 50 50],"[2.296875 2.34375  0.515625 0.5625   2.296875 2.34375  2.34375  2.390625
 2.4375   2.34375  2.390625 2.4375   2.390625 2.390625 0.5625   2.296875
 2.34375  2.296875 2.34375  2.34375  2.34375 ]",[ 0  0  1  1  1  1  2  2  2  3  3  3  4  5 -1 -1 -1  1  1  3 -1],"[ 0.          0.          0.12526054  0.12526054  0.12526054  0.12526054
  0.25052108  0.25052108  0.25052108  0.37578163  0.37578163  0.37578163
  0.50104217  0.62630271 -0.12526054 -0.12526054 -0.12526054  0.12526054
  0.12526054  0.37578163 -0.12526054]",[ 7  6  8  8  5  5  8 12 10  6  9  7  9  9  7  8  7  3  4  4  4]
0,"[1.79492188 1.97851562 1.61132812 1.64453125 1.67578125 1.56835938
 1.49414062 1.64453125 1.64453125 1.75195312 1.70898438 1.83203125
 1.8671875 ]","[0.         0.         1.66796875 1.73242188 1.75       1.78710938
 1.8671875  1.6484375  1.23046875 1.52148438 1.75976562 0.
 0.        ]","[-2.15429688 -2.11132812 -0.3359375   0.12695312  0.27148438  0.24414062
  0.          0.54296875  1.2265625   0.74609375  0.3984375  -2.19726562
 -2.28710938]",13,[49 50 50 51 52 51 51 51 51 52 53 50 51],"[2.296875 2.34375  2.34375  2.390625 2.4375   2.390625 2.390625 2.390625
 2.390625 2.4375   2.484375 2.34375  2.390625]",[ 0  0  2  2  2  3  4  5 -2 -2 -2 -1 -1],"[ 0.          0.          0.25052108  0.25052108  0.25052108  0.37578163
  0.50104217  0.62630271 -0.25052108 -0.25052108 -0.25052108 -0.12526054
 -0.12526054]",[ 5  8 11 14 11 10  7  7  6  8  7  7  6]
0,"[1.61132812 1.64453125 1.67578125 1.61132812 1.64453125 1.71875
 1.59960938 1.70898438]","[1.60351562 1.68359375 1.75585938 1.578125   1.6953125  1.32617188
 1.75585938 1.77734375]","[0.56835938 0.41992188 0.23046875 0.63867188 0.375      1.00195312
 0.54492188 0.31054688]",8,[50 51 52 50 51 51 52 53],[2.34375  2.390625 2.4375   2.34375  2.390625 2.390625 2.4375   2.484375],[ 2  2  2  3  3 -3 -2 -2],"[ 0.25052108  0.25052108  0.25052108  0.37578163  0.37578163 -0.37578163
 -0.25052108 -0.25052108]",[10 13 10  7 10  8  7  7]
0,"[1.8671875  1.83203125 1.79492188 1.83203125 1.79296875 1.61132812
 1.71875    1.59960938 1.64453125 1.70898438 1.79492188 1.83203125
 1.02539062 1.07617188]","[0.         0.         0.         0.76367188 1.46484375 1.67773438
 1.66015625 1.83398438 1.6484375  1.73632812 0.         0.
 2.0390625  2.01953125]","[-1.953125   -1.99804688 -1.66015625 -1.24804688 -0.59765625 -0.29296875
  0.07617188  0.13671875  0.54296875  0.49414062 -1.91796875 -2.15625
  0.53320312  0.1953125 ]",14,[49 50 49 50 51 50 51 52 51 53 49 50 50 49],"[2.296875 2.34375  2.296875 2.34375  2.390625 2.34375  2.390625 2.4375
 2.390625 2.484375 2.296875 2.34375  2.34375  2.296875]",[ 0  0  1  1  1  2  2  2  3 -2 -1 -1  0 -1],"[ 0.          0.          0.12526054  0.12526054  0.12526054  0.25052108
  0.25052108  0.25052108  0.37578163 -0.25052108 -0.12526054 -0.12526054
  0.         -0.12526054]",[ 7  7  7  9  8 11 14  9  8  8  7  8  4  4]
0,"[1.9375     1.90429688 1.8671875  1.8671875  1.83203125 1.61132812
 1.64453125 1.75195312 1.70898438 1.83203125 1.1953125 ]","[0.         0.         0.         0.         0.         1.5
 1.68554688 1.58203125 1.77929688 0.         2.04101562]","[-2.1015625  -2.20898438 -2.34960938  2.29492188  2.21289062  0.8046875
  0.41796875  0.609375    0.29296875  2.14453125  0.35351562]",11,[49 50 51 49 50 50 51 52 53 50 51],"[2.296875 2.34375  2.390625 2.296875 2.34375  2.34375  2.390625 2.4375
 2.484375 2.34375  2.390625]",[ 0  0  0  1  1  2  2  2 -2 -1  0],"[ 0.          0.          0.          0.12526054  0.12526054  0.25052108
  0.25052108  0.25052108 -0.25052108 -0.12526054  0.        ]",[ 5  7  5  7  8 10 12  8  9  5  3]
0,[1.49414062 1.49414062 1.5234375  1.70898438],[1.86132812 1.86523438 1.8359375  1.78710938],[0.15039062 0.04492188 0.50390625 0.25      ],4,[51 51 52 53],[2.390625 2.390625 2.4375   2.484375],[ 2  4 -2 -2],[ 0.25052108  0.50104217 -0.25052108 -0.25052108],[8 5 6 9]
0,[1.64453125 1.63085938 1.8671875  1.83203125],[1.70703125 1.84179688 0.         0.        ],[ 0.31445312  0.34960938 -1.96679688 -2.10546875],4,[51 53 49 50],[2.390625 2.484375 2.296875 2.34375 ],[ 2 -2 -1 -1],[ 0.25052108 -0.25052108 -0.12526054 -0.12526054],[9 8 6 7]
0,[1.49414062 1.59960938 1.78515625],[1.75585938 1.8046875  1.69921875],[0.63085938 0.359375   0.31054688],3,[51 52 53],[2.390625 2.4375   2.484375],[ 2 -2 -2],[ 0.25052108 -0.25052108 -0.25052108],[7 7 9]
0,[1.64453125 1.67578125],[1.73242188 1.76757812],[-0.11328125 -0.09765625],2,[51 52],[2.390625 2.4375  ],[2 2],[0.25052108 0.25052108],[10  8]
0,[1.64453125 1.75195312 1.64453125 1.8671875  1.90429688],[1.68164062 1.65625    1.73046875 0.         0.        ],[ 0.43164062  0.36132812  0.1484375  -2.00976562 -2.10742188],5,[51 52 51 49 50],[2.390625 2.4375   2.390625 2.296875 2.34375 ],[ 2  2  4 -1 -1],[ 0.25052108  0.25052108  0.50104217 -0.12526054 -0.12526054],[13 10  8  6  8]
0,[1.46484375 1.64453125 1.67578125 1.64453125],[1.8046875  1.70507812 1.75390625 1.609375  ],[0.30664062 0.32421875 0.24609375 0.65234375],4,[50 51 52 51],[2.34375  2.390625 2.4375   2.390625],[2 2 2 5],[0.25052108 0.25052108 0.25052108 0.62630271],[ 6 11 10  7]
0,"[1.8671875  1.90429688 1.79492188 1.7578125  1.64453125 1.59960938
 1.83203125 1.71875    1.67578125 1.8671875  1.83203125 1.00585938]","[0.         0.         0.         1.52148438 1.7109375  1.82226562
 0.5390625  1.56054688 1.69921875 0.         0.         2.06054688]","[ 2.22851562  2.05078125 -1.7734375   0.29492188  0.29882812  0.24804688
  1.359375    0.57421875  0.49414062 -2.00976562 -1.89453125  0.14257812]",12,[49 50 49 50 51 52 50 51 52 49 50 49],"[2.296875 2.34375  2.296875 2.34375  2.390625 2.4375   2.34375  2.390625
 2.4375   2.296875 2.34375  2.296875]",[ 0  0  1  2  2  2  3  3  3 -1 -1 -1],"[ 0.          0.          0.12526054  0.25052108  0.25052108  0.25052108
  0.37578163  0.37578163  0.37578163 -0.12526054 -0.12526054 -0.12526054]",[ 7  6  7 13 14 10  9  9  6  7  6  4]
0,"[1.8671875  2.05078125 1.9375     1.97851562 1.68554688 1.64453125
 1.75195312 1.64453125 1.9375     1.90429688 1.09960938 1.07617188
 1.09960938]","[0.         0.         0.         0.         1.34375    1.67773438
 1.66210938 1.6484375  0.         0.         1.95507812 2.00976562
 2.05664062]","[-1.9296875  -1.99804688 -2.1015625   2.296875    0.921875    0.4453125
  0.328125    0.54296875 -1.97070312 -1.9453125   0.6796875   0.28710938
  0.24023438]",13,[49 50 49 50 50 51 52 51 49 50 50 49 50],"[2.296875 2.34375  2.296875 2.34375  2.34375  2.390625 2.4375   2.390625
 2.296875 2.34375  2.34375  2.296875 2.34375 ]",[ 0  0  1  1  2  2  2  3 -1 -1  0  1 -1],"[ 0.          0.          0.12526054  0.12526054  0.25052108  0.25052108
  0.25052108  0.37578163 -0.12526054 -0.12526054  0.          0.12526054
 -0.12526054]",[ 7  7  7  7  9 12  9  7  7  7  4  4  4]
0,"[1.90429688 1.79492188 1.83203125 1.39257812 1.56835938 1.5234375
 1.49414062 1.70898438 1.07617188 0.953125  ]","[0.         0.         0.55078125 1.86914062 1.79492188 1.8828125
 1.84570312 1.79492188 2.015625   2.06054688]","[-1.92773438 -1.83007812 -1.35546875  0.25195312  0.18554688  0.28125
  0.27539062  0.18945312  0.23632812  0.5859375 ]",10,[50 49 50 50 51 52 51 53 49 50],"[2.34375  2.296875 2.34375  2.34375  2.390625 2.4375   2.390625 2.484375
 2.296875 2.34375 ]",[ 0  1  1  2  2  2  3 -2  1  1],"[ 0.          0.12526054  0.12526054  0.25052108  0.25052108  0.25052108
  0.37578163 -0.25052108  0.12526054  0.12526054]",[ 6  6  6  7 11  7  6  8  4  4]
0,[1.64453125 1.78515625],[1.7265625  1.69726562],[0.19140625 0.32226562],2,[51 53],[2.390625 2.484375],[ 2 -2],[ 0.25052108 -0.25052108],[11  9]
0,[1.79492188 1.83203125 1.56835938 1.78515625 1.9375     1.83203125],[0.         0.         1.67578125 1.71484375 0.         0.        ],[-1.7734375  -1.95703125  0.66796875  0.2109375  -2.24609375 -2.09179688],6,[49 50 51 53 49 50],[2.296875 2.34375  2.390625 2.484375 2.296875 2.34375 ],[ 0  0  2 -2 -1 -1],[ 0.          0.          0.25052108 -0.25052108 -0.12526054 -0.12526054],[ 5  5  9 10  8  7]
0,[1.56835938 1.67578125 1.70898438 1.83203125],[1.80273438 1.6953125  1.765625   0.        ],[0.09179688 0.51171875 0.37304688 2.14453125],4,[51 52 53 50],[2.390625 2.4375   2.484375 2.34375 ],[ 2 -2 -2 -1],[ 0.25052108 -0.25052108 -0.25052108 -0.12526054],[7 7 9 7]
0,[1.71875],[1.66210938],[0.01757812],1,[51],[2.390625],[2],[0.25052108],[10]
0,"[ 1.90429688  1.64453125  1.5234375   1.56835938  1.5234375   1.68554688
  1.71875     1.67578125  1.8671875   1.02539062 -2.36132812]","[0.         1.66015625 1.89453125 1.74414062 1.87695312 1.26757812
 1.63476562 1.76953125 0.         2.10742188 0.        ]","[-2.33398438  0.5078125   0.16992188  0.45703125  0.31445312  1.02539062
  0.29882812  0.0546875  -2.16992188 -0.05273438 -1.67578125]",11,[50 51 52 51 52 50 51 52 49 50 52],"[2.34375  2.390625 2.4375   2.390625 2.4375   2.34375  2.390625 2.4375
 2.296875 2.34375  2.4375  ]",[ 1  2  2  3  3 -2 -2 -2 -1  1  3],"[ 0.12526054  0.25052108  0.25052108  0.37578163  0.37578163 -0.25052108
 -0.25052108 -0.25052108 -0.12526054  0.12526054  0.37578163]",[6 9 7 6 5 7 8 8 6 4 3]
0,"[1.5390625  1.64453125 1.75195312 1.56835938 1.64453125 1.59960938
 1.9375     2.05078125 1.02539062]","[1.76757812 1.73632812 1.69140625 1.68164062 1.703125   1.8203125
 0.         0.         1.99023438]","[-0.06054688  0.0546875   0.09765625  0.65234375  0.3359375   0.26171875
 -2.04492188 -1.81445312  0.6953125 ]",9,[50 51 52 51 51 52 49 50 50],"[2.34375  2.390625 2.4375   2.390625 2.390625 2.4375   2.296875 2.34375
 2.34375 ]",[ 2  2  2  3  5 -2 -1 -1 -1],"[ 0.25052108  0.25052108  0.25052108  0.37578163  0.62630271 -0.25052108
 -0.12526054 -0.12526054 -0.12526054]",[ 8 12 10  9  7  7  6  7  4]
0,"[-0.4765625   1.61132812  1.64453125  1.59960938  1.39257812  1.56835938
  1.67578125  1.71875    -0.20898438]","[0.3203125  1.53320312 1.68554688 1.79492188 1.83398438 1.74023438
 1.66210938 1.65039062 0.390625  ]","[ 0.20507812  0.74023438  0.41796875  0.40234375  0.43945312  0.47460938
  0.60742188  0.203125   -0.41992188]",9,[13 50 51 52 50 51 52 51 13],"[0.609375 2.34375  2.390625 2.4375   2.34375  2.390625 2.4375   2.390625
 0.609375]",[1 2 2 2 3 3 3 5 1],"[0.12526054 0.25052108 0.25052108 0.25052108 0.37578163 0.37578163
 0.37578163 0.62630271 0.12526054]",[ 7 10 14 10  7  9  7  8  5]
0,"[-0.43945312 -0.45703125 -0.51367188 -0.421875   -0.45703125 -0.4921875
 -0.57226562 -0.421875   -0.4765625  -0.53320312  1.46484375  1.56835938
  1.75195312  1.5390625   1.56835938  1.59960938  1.5234375  -0.4375
 -0.4921875  -0.19335938 -0.24804688 -0.26757812 -0.19335938 -0.22851562
 -0.24609375 -0.30859375 -0.17578125 -0.22851562 -0.28710938 -0.19140625]","[0.33789062 0.3828125  0.40039062 0.34570312 0.3671875  0.40625
 0.40820312 0.328125   0.328125   0.3359375  1.83007812 1.79296875
 1.66601562 1.75976562 1.75195312 1.81445312 1.88476562 0.41015625
 0.42578125 0.03125    0.         0.         0.41796875 0.31445312
 0.32226562 0.         0.453125   0.35351562 0.16015625 0.38867188]","[ 0.09179688  0.125       0.08789062  0.13867188  0.16601562  0.15234375
  0.03710938  0.17578125  0.19140625  0.18359375  0.          0.19140625
  0.31640625  0.1796875   0.4296875   0.3046875   0.26367188  0.10351562
  0.08398438 -0.52734375 -0.56835938 -0.62695312 -0.32421875 -0.46875
 -0.51757812 -0.69726562 -0.28320312 -0.44140625 -0.56835938 -0.42773438]",30,"[12 13 14 12 13 14 15 12 13 14 50 51 52 50 51 52 52 13 14 12 13 14 12 13
 14 15 12 13 14 13]","[0.5625   0.609375 0.65625  0.5625   0.609375 0.65625  0.703125 0.5625
 0.609375 0.65625  2.34375  2.390625 2.4375   2.34375  2.390625 2.4375
 2.4375   0.609375 0.65625  0.5625   0.609375 0.65625  0.5625   0.609375
 0.65625  0.703125 0.5625   0.609375 0.65625  0.609375]","[ 0  0  0  1  1  1  1  2  2  2  2  2  2  3  3  3 -2 -1 -1  0  0  0  1  1
  1  1  2  2  2 -1]","[ 0.          0.          0.          0.12526054  0.12526054  0.12526054
  0.12526054  0.25052108  0.25052108  0.25052108  0.25052108  0.25052108
  0.25052108  0.37578163  0.37578163  0.37578163 -0.25052108 -0.12526054
 -0.12526054  0.          0.          0.          0.12526054  0.12526054
  0.12526054  0.12526054  0.25052108  0.25052108  0.25052108 -0.12526054]","[ 8 15 12 19 36 30 11  8 14 11  9 12  9  8 10  7  7 11  9  5  8  7 15 21
 17  7  6  9  7  7]"
0,"[-0.40429688 -0.4375     -0.47265625 -0.40429688 -0.4375     -0.45117188
 -0.484375   -0.421875   -0.4375     -0.47265625 -0.52734375  1.64453125
  1.56835938 -0.796875   -0.52734375 -0.47265625  0.81835938]","[0.37109375 0.3984375  0.43164062 0.35742188 0.38476562 0.43359375
 0.47851562 0.3203125  0.36523438 0.390625   0.40234375 1.6484375
 1.71484375 0.         0.64648438 0.62109375 0.        ]","[0.12304688 0.14453125 0.14648438 0.15820312 0.17773438 0.19726562
 0.17773438 0.18945312 0.21679688 0.23632812 0.23242188 0.54296875
 0.56054688 0.73828125 0.12304688 0.15820312 0.82421875]",17,[12 13 14 12 13 14 15 12 13 14 15 51 51 17 18 17 18],"[0.5625   0.609375 0.65625  0.5625   0.609375 0.65625  0.703125 0.5625
 0.609375 0.65625  0.703125 2.390625 2.390625 0.796875 0.84375  0.796875
 0.84375 ]",[ 0  0  0  1  1  1  1  2  2  2  2  2  3 -1 -1 -1 -1],"[ 0.          0.          0.          0.12526054  0.12526054  0.12526054
  0.12526054  0.25052108  0.25052108  0.25052108  0.25052108  0.25052108
  0.37578163 -0.12526054 -0.12526054 -0.12526054 -0.12526054]",[ 28  55  44  54 105  84  30  24  48  40  14  11   8  12  15  12  14]
0,"[-0.15820312 -0.45703125 -0.11328125 -0.140625   -0.45703125 -0.140625
 -0.4765625   1.56835938  1.71875    -0.12304688 -0.58007812 -0.12890625
 -0.140625   -0.57226562 -0.60742188 -0.20898438 -0.43945312 -0.45703125
 -0.24804688  0.72265625]","[0.5390625  0.31835938 0.48828125 0.53710938 0.32226562 0.52929688
 0.24804688 1.79296875 1.66210938 0.54882812 0.609375   0.5
 0.54492188 0.55273438 0.5859375  0.47460938 0.31835938 0.25195312
 0.53320312 0.        ]","[ 0.01757812  0.24609375  0.12109375  0.09375     0.2421875   0.13085938
  0.2890625   0.20507812 -0.02734375 -0.01171875 -0.05664062  0.01367188
  0.02148438  0.03710938 -0.00195312 -0.3203125   0.14648438  0.2109375
 -0.16210938 -0.76171875]",20,[12 13 11 12 13 12 13 51 51 12 18 11 12 17 18 13 12 12 13 17],"[0.5625   0.609375 0.515625 0.5625   0.609375 0.5625   0.609375 2.390625
 2.390625 0.5625   0.84375  0.515625 0.5625   0.796875 0.84375  0.609375
 0.5625   0.5625   0.609375 0.796875]",[ 0  0  1  1  1  2  2  3  4 -2 -2 -1 -1 -1 -1  0  1  2  2 -1],"[ 0.          0.          0.12526054  0.12526054  0.12526054  0.25052108
  0.25052108  0.37578163  0.50104217 -0.25052108 -0.25052108 -0.12526054
 -0.12526054 -0.12526054 -0.12526054  0.          0.12526054  0.25052108
  0.25052108 -0.12526054]",[16 13 37 21 24  7  9  8  8 16  8 69 44 17 18  7 15  5  5 12]
